ticket_id,customer_id,issue_category,priority,submission_date,resolution_date,resolution_status,resolution_time_hours,customer_satisfaction_score,notes
26fd6c92-ef27-43df-ab14-3539f00c4186,f4aa99d4-966d-4e86-a911-7792943f2797,Shipping,Low,2021-10-12 00:00:00,2021-10-16 17:00:00,Resolved,113.0,3.0,Customer requesting expedited shipping for Cookware Set.
99e0eb02-e7a2-449c-b185-b93a8f398f69,a00d8351-567c-4cba-b7d4-6bc0d0fe17fc,Account Issue,Low,2024-01-08 00:00:00,2024-01-10 16:00:00,Resolved,64.0,4.0,Customer reporting unauthorized access to their account.
b501eaca-2a54-49e6-81e8-bff2d3595279,f9a22e6a-d6bf-43c5-9ed8-9141cd396f09,Account Issue,Low,2024-11-20 00:00:00,2024-11-23 19:00:00,Resolved,91.0,3.0,Customer unable to update payment information in account.
daa5101e-9897-4ba4-aa53-5927fa14877e,2607e121-0688-43ab-b472-4ad65a975212,Technical,Medium,2022-06-16 00:00:00,2022-06-17 11:00:00,Resolved,35.0,3.0,iPhone displaying error code during operation.
27764ac8-17ad-4b95-b0d5-7b1becdfa70c,33c691c0-d861-4b17-909e-291071c80851,Product Inquiry,Low,2021-11-04 00:00:00,2021-11-07 23:00:00,Resolved,,3.0,Customer asking about warranty coverage for Sony TV.
7bf2cd4d-7425-4f8f-b65a-43cb316ce279,65542302-386f-4456-bbd3-0cc24bf146b6,Returns,Medium,2024-08-27 00:00:00,2024-08-27 22:00:00,Resolved,22.0,4.0,Customer wants to exchange Dell Laptop for a different model.
d22edf3f-23fd-4b2c-8fbb-0206999d5a0d,6f32e491-31ae-43f7-bb64-60d74caaaa00,Returns,Medium,2024-04-22 00:00:00,2024-04-23 07:00:00,Resolved,31.0,5.0,Customer received damaged Coffee Maker and wants to return it.
85077837-5108-4f9e-93a2-4191e3e2bb42,9e3bd55e-cb84-4cfa-8180-6714d198bfcf,Product Inquiry,Medium,2024-06-14 00:00:00,,Pending,,,Customer asking about Samsung Galaxy specifications.
a6dab5b6-23f5-405e-81e3-10d0cf12655e,f81dc7b0-ace5-4957-bb9c-4441cd928c20,Product Inquiry,Medium,2024-12-15 00:00:00,2024-12-17 04:00:00,Resolved,52.0,2.0,Customer inquiring about Cookware Set compatibility with their existing setup.
ede73812-352c-45c1-9d0d-4826ad68bbb7,1e9a83f9-fea1-42e5-a441-821c7b8d7e92,Product Inquiry,Low,2024-08-02 00:00:00,2024-08-06 04:00:00,Resolved,100.0,3.0,Customer inquiring about Refrigerator compatibility with their existing setup.
d2f002a0-b9e7-4648-8d11-9f508b223f6a,81337e45-66e1-4ae3-8a27-beb2ea38b31b,Website Issue,Low,2023-06-01 00:00:00,2023-06-05 18:00:00,Resolved,114.0,5.0,Customer unable to reset password on website.
50c8ac2b-7e7b-4d95-8172-f2e0e37bcc2c,69290ba6-7446-40d1-a817-202b2cda1302,Account Issue,Low,2021-02-08 00:00:00,2021-02-12 02:00:00,Resolved,98.0,1.0,Customer unable to view order history in account.
7e05132b-4eb6-4c04-8c85-27d9a835f201,cb4079e8-701d-46c0-b5f7-3804e2eb999d,Returns,Medium,2024-03-23 00:00:00,2024-03-24 13:00:00,Resolved,37.0,5.0,Customer wants to exchange Refrigerator for a different model.
1e2a9fb2-5ad3-4d96-87fa-3461b7bd97e2,d68a3d13-74b1-4972-a871-619ad5ffb96b,Product Inquiry,Low,2024-06-01 00:00:00,2024-06-04 19:00:00,Resolved,91.0,1.0,
a14164d0-13d7-4489-ba60-7562c288e21e,542020ab-e778-4e3a-af35-92c137acd52d,Account Issue,Low,2024-03-28 00:00:00,2024-04-01 16:00:00,Resolved,112.0,3.0,Customer unable to view order history in account.
d3b21e6b-b5e8-4322-9b47-f7c8b2ce10bb,a2f1f739-6466-4f0b-9964-07fb54639474,Billing,High,2024-03-31 00:00:00,2024-04-01 18:00:00,Resolved,42.0,2.0,Customer couldn't apply discount code at checkout.
cf5ae6f6-cc9a-4c58-bb4d-845da825f390,a799bcb8-8ec5-43dd-8848-850688cf0984,Shipping,High,2023-12-28 00:00:00,2023-12-29 11:00:00,Resolved,35.0,,Customer requesting address change for shipment of Dell Laptop.
297ccfc8-bc4f-43a3-8489-0fa93cd3f369,8a895cb2-7f17-4334-88e6-f3e22af16227,Product Inquiry,Low,2024-10-22 00:00:00,2024-10-24 12:00:00,Resolved,60.0,3.0,Customer asking about iPad specifications.
c79caa9b-66cb-4fa8-8f75-7f921184723b,94356bd0-323d-4b49-ace7-8c547c7ec0b8,Account Issue,Medium,2023-11-06 00:00:00,,Pending,,,Customer requesting deletion of their account.
1fc9ca19-cd70-4cb4-92fa-715cf281e713,a873d8d6-c8e3-42b3-8407-4572131e25c0,Returns,Medium,2024-12-17 00:00:00,2024-12-19 20:00:00,Resolved,68.0,3.0,Customer wants to exchange Nintendo Switch for a different model.
49ecc3af-f87f-4cd9-ac05-a622f27a2183,583a8d67-c0d1-45a5-8c20-f207246d6422,Technical,Low,2023-12-15 00:00:00,2023-12-16 23:00:00,Resolved,47.0,5.0,Customer reporting connectivity issues with MacBook.
c3123914-3d69-4515-a91e-b6932930eb89,bed6f5a2-71c9-4ae6-8811-509bab059b2e,Shipping,Medium,2023-04-29 00:00:00,2023-04-30 04:00:00,Resolved,28.0,,Package containing Bose Headphones was delivered to wrong address.
2827d8e6-5e53-43f3-b435-03ead94f6326,61283e74-6119-495c-9986-edbac1f1c887,Shipping,Medium,2022-09-08 00:00:00,2022-09-08 07:00:00,Resolved,7.0,,
8f5b0c45-54a4-40fd-8a1c-d07863c8d2a2,4a86e5ea-71af-4035-bf35-0a569836f47b,Technical,Medium,2024-06-21 00:00:00,2024-06-23 11:00:00,Resolved,59.0,4.0,Setup assistance needed for Sony TV.
7919ff5e-e67b-4e46-9a99-e17c82973c05,d7ef2ed2-0017-4738-a66f-86ec06ba90bc,Billing,High,2024-10-10 00:00:00,2024-10-10 10:00:00,Resolved,10.0,4.0,Customer inquiring about refund status for returned iPad.
4c7404e8-0174-42c4-9593-18daba0f7b61,917e5878-d896-4f4f-aac0-9a3e62767401,Shipping,Medium,2024-08-27 00:00:00,2024-08-29 12:00:00,Resolved,60.0,3.0,Customer requesting address change for shipment of MacBook.
80630eba-a829-40b5-bb88-080792ee9dab,20b9d971-37a9-4229-9407-7af9d5b6ae4c,Returns,High,2024-07-24 00:00:00,,Pending,,,Customer requesting return policy extension for Area Rug.
54919547-bafb-4d01-9cf8-8c7a45f168e9,e4628fbc-4147-4348-be9e-503c98e7ac66,Shipping,Medium,2023-12-31 00:00:00,2024-01-10 00:00:00,Closed without Resolution,240.0,3.0,Tracking information shows Sofa delivery but customer didn't receive it.
2c64c73d-4f9d-487a-8b7c-d7ae61ac69f4,fdeb64ce-f4c1-4dd0-af10-d2f87302d6aa,Product Inquiry,Low,2024-12-20 00:00:00,,Pending,,,Customer asking about warranty coverage for Samsung Galaxy.
4a81c4a0-1511-4d6b-9dc6-01edd02f1b81,3220e49e-1534-4595-925f-5552cdb4148c,Shipping,Low,2024-05-04 00:00:00,2024-05-08 08:00:00,Resolved,104.0,3.0,Package containing Dining Table was delivered to wrong address.
6c6268f5-d10a-4ae2-9d8b-769359ca37ab,24bcc3c6-ce17-423f-87f5-a1f6d1114ba7,Shipping,Medium,2024-12-27 00:00:00,2024-12-29 07:00:00,Resolved,55.0,3.0,Package containing Area Rug was delivered to wrong address.
111352ea-e622-4cdd-9684-ba5f0d3c99fd,b486bc40-e6f9-4335-a5f9-d89a35f3656f,Billing,High,2022-11-03 00:00:00,2022-11-03 08:00:00,Resolved,8.0,,Customer couldn't apply discount code at checkout.
6446d531-ae53-462e-8ad8-2830e98bfbd4,b5798224-c847-4570-95a5-2cda208a6155,Technical,Low,2024-04-23 00:00:00,,Pending,,,Setup assistance needed for Amazon Echo.
0113a60e-f205-431c-8f91-8f5f443f49b1,ce7faea0-e8d4-44be-942c-47366b2ea10a,,Medium,2024-12-27 00:00:00,2024-12-27 21:00:00,Resolved,21.0,,Customer inquiring about refund status for returned MacBook.
2c8f9fa3-a858-40e9-9453-2e2818640e92,01f30800-c880-44d9-a114-4219284844b3,Shipping,Low,2021-01-12 00:00:00,,Pending,,,Tracking information shows Samsung Galaxy delivery but customer didn't receive it.
fe136e29-f6d7-4b84-8131-a92bf94da212,176a7048-448b-426f-b3e5-8e4bfd961f74,Website Issue,Low,2023-10-11 00:00:00,2023-10-12 19:00:00,Resolved,43.0,2.0,Customer account login issues on the website.
8a1c43f6-0b85-4234-9a35-05bb36dec78d,53182df4-1874-45e5-bbb2-3b397df2e5d0,Returns,High,2024-09-08 00:00:00,2024-09-08 06:00:00,Resolved,6.0,5.0,Customer requesting return policy extension for Bose Headphones.
29749729-a226-4c89-8026-f9f3d38c1eb5,5d405fd1-4863-4540-ae95-97a70d9962b4,Returns,Low,2024-11-18 00:00:00,2024-11-22 13:00:00,Resolved,109.0,2.0,Customer requesting return policy extension for Sofa.
8f194b4c-a9be-48e3-bf9c-0bca7cc01626,817452c6-c816-4655-8959-af1856fe327d,Returns,Medium,2023-12-04 00:00:00,2023-12-06 04:00:00,Resolved,52.0,3.0,Customer received damaged Coffee Maker and wants to return it.
aec4b5c6-3ffd-42e6-8a84-826cca4f5d08,5490202e-08fd-4608-b767-2cbabebfff53,Returns,Low,2024-02-08 00:00:00,2024-02-11 16:00:00,Resolved,88.0,4.0,Customer experiencing buyer's remorse for Sony TV.
d764d229-eed5-452b-8f86-1833c19f0ff1,eac35ba7-29f4-42c6-9814-bce255350d3c,Technical,Medium,2024-11-21 00:00:00,2024-11-23 11:00:00,Resolved,59.0,4.0,Coffee Maker not powering on after purchase.
7d75d774-3997-41a6-85b4-7f770233d32c,5afa4a3c-c14b-4e95-846b-8c29c7257772,Product Inquiry,Low,2022-05-09 00:00:00,2022-05-12 00:00:00,Closed without Resolution,72.0,2.0,Stock availability inquiry for Dell Laptop.
ca29f482-f692-45a2-b580-a85ef3ef1e95,d3c7736f-0d9d-4559-b59a-a54b21a1e392,Returns,Medium,2021-01-26 00:00:00,2021-01-27 20:00:00,Resolved,44.0,2.0,Customer received damaged MacBook and wants to return it.
dd628db7-9bcf-49d1-b173-9f77c67f8625,ba0703a2-fdd6-491c-b50d-f91e4dd66a70,Shipping,High,2022-11-21 00:00:00,2022-11-21 20:00:00,Resolved,20.0,1.0,Tracking information shows iPad delivery but customer didn't receive it.
c08a0a2f-7444-4808-9211-6080903728a1,42e4d06f-9314-4aa6-9b82-76392e3d1375,Returns,Medium,2023-03-05 00:00:00,2023-03-05 23:00:00,Resolved,23.0,5.0,Customer requesting return policy extension for Nintendo Switch.
ad71f267-74fd-4309-b367-814984129d62,8fb2b274-cc05-4533-8ad3-942895f998a0,Product Inquiry,Low,2024-12-25 00:00:00,2024-12-27 01:00:00,Resolved,49.0,3.0,Customer requesting recommendations for products similar to Amazon Echo.
2a8a4fc0-8ce4-4106-ae25-793b6969d724,fcfa41e3-4c77-4483-a7db-bf9b1810f021,Returns,High,2020-11-08 00:00:00,2020-11-08 20:00:00,Resolved,20.0,2.0,Customer requesting return policy extension for Cookware Set.
15e414f4-4c28-4cd9-9921-46f378b7c13b,cc914c85-8385-45e7-8897-5b1d5e8e36bf,Account Issue,Medium,2022-11-08 00:00:00,2022-11-09 14:00:00,Resolved,38.0,5.0,Customer requesting to merge duplicate accounts.
dc1891ee-227e-4c4e-ad4d-e6ec3c759af1,7efb4b9f-7782-4322-8fd1-55abd9c9f2ce,Billing,Medium,2021-09-20 00:00:00,2021-09-21 03:00:00,Resolved,27.0,,Billing address verification failed during checkout.
16074704-748b-4a2e-a600-ff0e47edfa03,ae33c5d9-4250-43b9-9838-52bd850e382c,Returns,Low,2023-02-02 00:00:00,2023-02-03 16:00:00,Resolved,40.0,3.0,Customer requesting return authorization for iPhone.
755d81df-354f-415b-a006-72ad1c169669,b5ae7dc3-dd8a-4790-8054-408525587f3c,Account Issue,Low,2025-01-09 00:00:00,2025-01-10 16:00:00,Resolved,40.0,3.0,Customer unable to view order history in account.
c118587c-a740-434b-b60e-c9b53e1eb068,8f1a3c32-21f6-4e34-80c6-7d2b217549a7,Account Issue,Medium,2024-04-12 00:00:00,2024-04-14 04:00:00,Resolved,52.0,4.0,Customer requesting deletion of their account.
ceee76f2-db51-4dde-b2b5-a880c440cd58,1ed15c9b-913a-47cf-8a85-b70c45f1ad85,Website Issue,Low,2022-12-27 00:00:00,2022-12-28 10:00:00,Resolved,34.0,3.0,Customer unable to reset password on website.
d4ce7036-d550-46ba-a424-0a3b3b19d11b,4b4367cf-f703-474c-a898-a26ef8dfbd8b,Returns,Low,2025-01-04 00:00:00,2025-01-06 22:00:00,Resolved,70.0,2.0,Customer requesting return authorization for iPhone.
f2f10e63-5aba-4584-b766-4f244ce966eb,b1dff447-3125-4b00-9c24-36c75a728dde,Website Issue,Low,2022-04-17 00:00:00,2022-04-20 20:00:00,Resolved,92.0,2.0,Customer account login issues on the website.
4ea60f38-0363-49ca-a326-e11ffc0e675b,1b2215b4-1df2-453c-b5c1-3b9934f9f2c4,Shipping,Low,2023-12-16 00:00:00,2023-12-17 16:00:00,Resolved,40.0,2.0,Package containing Dell Laptop was delivered to wrong address.
72e4f8cf-9ed8-44d3-bd8f-6d4b87c92aad,643f0668-85ec-4665-95e0-1e1808153bab,Billing,Medium,2024-05-18 00:00:00,2024-05-20 23:00:00,Resolved,71.0,3.0,Billing address verification failed during checkout.
08f6bd33-e44b-4c02-baf7-431e6d3dbc60,44652f76-88c3-46c0-b5aa-4cc71e29008a,Billing,High,2024-07-25 00:00:00,2024-07-25 08:00:00,Resolved,8.0,,Customer reported incorrect charge on their Apple Pay.
af1e4a68-78c7-4666-ae0c-addacc3279f5,2d24c861-1ac8-4fe4-97de-94461c5449a1,Billing,Medium,2024-03-26 00:00:00,2024-03-28 00:00:00,Resolved,48.0,4.0,Customer reported incorrect charge on their gift card.
ee18c892-d241-4126-b3df-d2be74b5e30a,396338c4-7724-4c2a-a582-2ca5b1eb3cd1,Shipping,High,2024-03-26 00:00:00,2024-03-26 06:00:00,Resolved,6.0,5.0,Tracking information shows Nintendo Switch delivery but customer didn't receive it.
47630f68-9adf-4b04-893d-1474bfad3cdf,c4ac9907-38f3-4618-bed2-7d4af1ef5c36,Returns,Medium,2024-09-03 00:00:00,2024-09-05 23:00:00,Resolved,71.0,1.0,Customer wants to exchange Nintendo Switch for a different model.
69e3ee81-5bf7-4b9e-bf12-25f5dd3663fc,c3e4ca06-7d55-4953-888e-24628b3069fc,Billing,High,2022-11-25 00:00:00,2022-11-26 12:00:00,Resolved,36.0,4.0,Customer reported incorrect charge on their credit card.
0cf15832-0847-41b3-b576-e4311ac76614,36b0d19d-63ec-418c-80b5-f6d5b28f7154,Returns,Low,2023-07-18 00:00:00,2023-07-19 14:00:00,Resolved,38.0,1.0,Customer wants to exchange iPad for a different model.
7676c40a-fbba-4996-8ad8-bd4c7619f00e,a31cb238-7489-4425-9431-c0419592af27,Website Issue,Low,2025-01-04 00:00:00,2025-01-05 23:00:00,Resolved,47.0,5.0,Images not loading on Dining Table page.
7aa0bbae-5775-47cd-95bf-ef58732aad55,5b4908d5-b6a2-45f9-b014-84100ac2832b,Returns,Medium,2025-01-07 00:00:00,2025-01-07 12:00:00,Resolved,12.0,2.0,Customer received damaged Area Rug and wants to return it.
4e47ee7a-b0e7-4780-aa3c-da57a14ce64c,555a74d0-463f-45d6-80d6-92ae28c4fbf3,Returns,Low,2023-12-27 00:00:00,2023-12-28 10:00:00,Resolved,34.0,1.0,Customer experiencing buyer's remorse for Samsung Galaxy.
20cf2a75-25dd-4e5c-abcd-5a696d3709ff,9b055d23-6cac-48c0-83de-e615e99fe494,Billing,Medium,2021-11-02 00:00:00,2021-11-02 17:00:00,Resolved,17.0,4.0,Customer reported incorrect charge on their Apple Pay.
b2983d70-6722-40f5-8211-074414f3b732,4dc138b9-ea9b-4ee1-9805-4d75c34416e4,Shipping,Low,2023-12-14 00:00:00,2023-12-18 09:00:00,Resolved,105.0,4.0,Customer requesting expedited shipping for iPhone.
eb98aa64-130b-43e8-96e1-ccf87315cfc5,e19c50bb-b7e1-441b-a0c9-82bb3950585a,Shipping,Medium,2023-07-21 00:00:00,2023-07-23 03:00:00,Resolved,51.0,3.0,Customer requesting expedited shipping for Dell Laptop.
7b1cc185-8f74-4665-8ea3-cd806fd7540b,fca62e75-da19-4c7a-b8e9-26fb6d824d79,Website Issue,Medium,2024-05-30 00:00:00,2024-06-08 00:00:00,Closed without Resolution,216.0,,Images not loading on Nintendo Switch page.
1999a488-9a16-43c7-9228-a9474e625e91,2f84317d-846d-4618-af63-0adab86429a0,Product Inquiry,Medium,2025-01-10 00:00:00,2025-01-11 01:00:00,Resolved,25.0,3.0,Customer asking about warranty coverage for Dell Laptop.
3d358fc5-bb14-4124-a56b-6e3b241da451,1c6ff405-4038-409b-bdc3-2b32409f537c,Returns,Medium,2024-12-11 00:00:00,2024-12-12 22:00:00,Resolved,46.0,3.0,Customer experiencing buyer's remorse for iPad.
6820f87e-0b8c-4eba-83ad-146d3bd2780d,90ad3fdd-1e1e-4215-8570-9f775cecff88,Website Issue,,2024-11-23 00:00:00,2024-11-24 08:00:00,Resolved,32.0,3.0,Images not loading on Area Rug page.
19883141-fab4-4c29-8442-129a0acd5780,6959df38-5ae7-47ea-9863-55e1ca6bb187,Technical,High,2024-12-11 00:00:00,2024-12-12 16:00:00,Resolved,40.0,4.0,iPhone displaying error code during operation.
9989b4b2-5d98-4adf-84f5-f000d83d91ec,86e7f0c5-afce-4715-bfc3-1126cf765ba9,Account Issue,High,2023-02-16 00:00:00,2023-02-16 20:00:00,Resolved,20.0,5.0,Customer unable to view order history in account.
1ac6a8c2-1759-4c89-bb2b-7a48fc8a4c35,48662c8f-44ad-456c-8feb-47ac31ae308c,Product Inquiry,Low,2024-10-16 00:00:00,2024-10-18 22:00:00,Resolved,70.0,4.0,Stock availability inquiry for Samsung Galaxy.
908fb86b-d98a-4a6c-88a0-189a0ad6f6dd,653af9cc-29dc-44a3-872c-ea65b7fb3692,Website Issue,Medium,2024-12-27 00:00:00,,Pending,,,Customer unable to complete checkout process on website.
171ebcc9-f386-4279-bb81-3675601694e6,2dd2b057-ca3a-4ad4-8fcf-956d2eda82ba,Returns,High,2024-07-05 00:00:00,2024-07-06 08:00:00,,32.0,3.0,Customer wants to exchange Dell Laptop for a different model.
f558f0ee-34ab-4eb9-acd4-f86c44104684,467ffe22-53bf-4ab5-8aac-b7233700d4a3,Account Issue,Medium,2023-04-24 00:00:00,,Pending,,,Customer unable to view order history in account.
9faa0bb6-a108-4589-8f8d-36845f2d18c0,969ddda5-f885-4d80-bea5-614409477fc8,Technical,Medium,2023-05-11 00:00:00,2023-05-13 15:00:00,Resolved,63.0,1.0,Amazon Echo displaying error code during operation.
065df3c7-aa9f-4691-b20b-7fd5b6fe7d0e,73e15e23-962d-46e3-a5cc-9a0d29d5685b,Account Issue,Medium,2024-12-18 00:00:00,2024-12-18 11:00:00,Resolved,11.0,4.0,Customer requesting deletion of their account.
75d94a7d-e182-4a10-966b-10e1ed1e88ba,540e1bc2-3da2-45a1-aaed-6fd534479849,Billing,Medium,2024-10-08 00:00:00,2024-10-09 16:00:00,Resolved,40.0,3.0,Customer couldn't apply discount code at checkout.
fb6b847c-14ee-462e-8fb3-a80cf9ba6347,aa7742e7-f249-41ac-a995-9ed88a1c40d8,Account Issue,Low,2023-06-01 00:00:00,,Escalated,,,Customer unable to update payment information in account.
1cc001e1-7564-4cf8-b1d5-78639fe3a572,299b05d0-1121-4f15-a62a-99e2bc9b337c,Account Issue,Medium,2024-06-12 00:00:00,,Escalated,,,Customer requesting to merge duplicate accounts.
c229642b-d88d-4e1e-92cb-3022e7e783f3,34c2f5c3-b14e-44b1-a06c-1c8b9aea60e8,Returns,Low,2022-10-01 00:00:00,2022-10-02 23:00:00,Resolved,47.0,5.0,Customer received damaged Dell Laptop and wants to return it.
4a3eab4a-9d87-467c-979f-b425ec2514d3,e0aec0f1-09b7-4e51-b1e6-3b3563a5da34,Technical,High,2024-12-09 00:00:00,,Pending,,,Customer reporting connectivity issues with Nintendo Switch.
4696e2bb-425e-49d4-9931-e93005695efe,3fb8967f-a15b-4ada-87c5-ed63faf74585,Technical,High,2025-02-06 00:00:00,2025-02-08 00:00:00,Resolved,48.0,3.0,iPad not powering on after purchase.
c8fc6995-4fdb-4270-af3f-43cab12acf03,bff976dd-98d9-4a1a-a421-de9fce84a1f3,Returns,Low,2022-06-29 00:00:00,2022-07-02 19:00:00,Resolved,91.0,5.0,Customer requesting return authorization for Dining Table.
1ffd5eb4-3648-4c46-8942-437341b14774,4082b5d6-a524-47e0-9a1f-1307d40afe0c,Website Issue,Low,2024-04-10 00:00:00,2024-04-14 22:00:00,Resolved,118.0,1.0,Customer account login issues on the website.
9fd8e696-c4b2-4344-a130-2d9d54694a17,aeed2387-e82e-45f4-b1eb-11244caedd8a,Technical,High,2022-02-17 00:00:00,2022-02-17 14:00:00,Resolved,14.0,4.0,iPhone displaying error code during operation.
99362e65-64f6-4506-b070-252bb6cdbf6e,299b05d0-1121-4f15-a62a-99e2bc9b337c,Account Issue,Medium,2024-02-17 00:00:00,2024-02-18 01:00:00,Resolved,25.0,5.0,Customer unable to update payment information in account.
a5c36d7e-0c44-4611-8ad1-c1aedfa50b81,7a4c23b3-29aa-4b2a-8bf3-6b2fe57367dc,Account Issue,Medium,2022-12-29 00:00:00,2022-12-31 09:00:00,Resolved,57.0,2.0,Customer unable to view order history in account.
1b2932ad-d260-486a-827a-89032b3f7061,68bd82fa-1abb-4f11-a5b5-24d5d2326830,Account Issue,Medium,2024-10-03 00:00:00,2024-10-05 18:00:00,Resolved,66.0,2.0,Customer requesting to merge duplicate accounts.
e210ba65-ec60-4994-89d1-405f264ef94d,cc914c85-8385-45e7-8897-5b1d5e8e36bf,Shipping,Low,2024-06-11 00:00:00,2024-06-12 12:00:00,Resolved,36.0,4.0,Tracking information shows Area Rug delivery but customer didn't receive it.
e92c62b4-807e-4a79-8fae-0a16eec3565f,d33427d9-3f13-461f-b5d9-18614f477f59,Shipping,Medium,2021-10-28 00:00:00,2021-10-28 04:00:00,Resolved,4.0,3.0,Customer requesting expedited shipping for Refrigerator.
74d82931-ef15-4cda-b2f2-4c58f247615b,b0ea6b1f-5214-409b-bee4-c9642521a10d,Returns,Low,2024-06-02 00:00:00,2024-06-04 12:00:00,Resolved,60.0,3.0,Customer wants to exchange Cookware Set for a different model.
ac2d038b-65ca-4b3a-82c7-325cc2f107e1,4f8130a3-7573-4b12-a4a9-5c2f5f948875,Returns,Medium,2025-01-06 00:00:00,2025-01-08 00:00:00,Resolved,48.0,2.0,Customer requesting return authorization for Sofa.
88855cdc-9b14-44da-a397-39cd14344d12,39d8d6cd-7cc8-441f-b3c3-e6092fe25682,Returns,Low,2024-06-10 00:00:00,2024-06-13 02:00:00,Resolved,74.0,4.0,Customer wants to exchange Bose Headphones for a different model.
9b3c5212-2ef2-45f9-93dc-7646ac10ab58,e8b07dd4-24d7-43df-8b07-b83aa2eca8df,Account Issue,Low,2023-06-15 00:00:00,2023-06-17 08:00:00,Resolved,56.0,4.0,Customer requesting deletion of their account.
c42b1de2-ddc5-4345-99cc-203095248d1a,8f7d4a2b-ae83-4003-ab58-53166b7df3ff,Technical,Medium,2023-04-26 00:00:00,2023-04-28 09:00:00,Resolved,57.0,2.0,Setup assistance needed for Dining Table.
07b5ae01-9b8c-4833-a0eb-78ac4c15c570,931f30ba-1107-45c5-bd77-29d52c0f0aaa,Account Issue,Low,2024-09-19 00:00:00,2024-09-22 11:00:00,Resolved,83.0,4.0,Customer requesting to merge duplicate accounts.
2f907777-92f8-4c3b-9e57-7eacbe66f346,41534119-7ee5-46d6-a6e8-28023f4c63b8,Technical,Low,2023-09-23 00:00:00,2023-09-25 16:00:00,Resolved,64.0,3.0,Setup assistance needed for Sony TV.
cf68ef12-0e96-4ace-b561-8f3489709a05,b965c7cd-34ff-43c9-b3a3-09809cb1dff0,Shipping,Medium,2025-01-09 00:00:00,2025-01-10 15:00:00,Resolved,39.0,4.0,Package containing Dell Laptop was delivered to wrong address.
9f9381b9-5b1c-4320-8ed8-4f8ebc48e252,b2909ef3-ec31-4785-b0b6-a6c7727fdb2a,Technical,Low,2023-04-06 00:00:00,2023-04-08 12:00:00,Resolved,60.0,4.0,Customer experiencing software issues with Samsung Galaxy.
01aa35f4-0ad5-4c2e-910c-8dafde667de0,11197b10-cfa8-474c-8574-decc670ebdf0,Account Issue,Medium,2022-06-27 00:00:00,2022-06-28 15:00:00,Resolved,39.0,4.0,Customer reporting unauthorized access to their account.
a2906258-5edf-43d3-afd2-6ee21f833bf0,ed79d592-cde7-45bb-aed2-c056d77a939a,Website Issue,Low,2023-11-01 00:00:00,2023-11-02 21:00:00,Resolved,45.0,4.0,Images not loading on Sony TV page.
fe9152e4-4084-47b5-aba4-e8ba9f0d6e51,46838392-a86e-41ea-8ba0-8d8688cbbd7c,Billing,High,2023-07-14 00:00:00,2023-07-16 00:00:00,Resolved,48.0,2.0,Customer inquiring about refund status for returned Bose Headphones.
02e20aa2-434a-40c6-8392-01db641a6dd6,8481149d-02b5-4fc7-afd3-bdeaaf698b0f,Website Issue,Medium,2024-02-05 00:00:00,2024-02-05 08:00:00,Resolved,8.0,5.0,Customer unable to complete checkout process on website.
6dcc9c7e-4aac-40a8-9fa6-f92d36e609e1,876bc039-bbb7-4875-86b0-dbea517706c1,Technical,Medium,2025-02-02 00:00:00,2025-02-03 22:00:00,Resolved,46.0,2.0,MacBook displaying error code during operation.
e9b77fee-1fa4-47c8-bef3-2e6be70ee556,6a20d8c3-87bb-4c17-974a-3fcd9be22aed,Account Issue,Low,2023-09-12 00:00:00,2023-09-16 17:00:00,Resolved,113.0,4.0,Customer unable to update payment information in account.
c57cf76b-8b22-4630-a03f-bf865afde78e,2ce66297-ea47-42da-acc2-a7788c3242ad,Billing,High,2024-11-03 00:00:00,2024-11-04 07:00:00,Resolved,31.0,5.0,Customer couldn't apply discount code at checkout.
1a77050e-5129-4ef7-bf9a-88e54e0fbfb6,97aeddb4-6c7d-4969-8166-a04f7e41c37f,Shipping,High,2024-11-21 00:00:00,2024-11-22 12:00:00,Resolved,36.0,3.0,Customer inquiring about delayed shipment of Area Rug.
db64a7b5-328e-4869-b573-d2e2b07167d3,68807a23-e746-4a7a-a6a4-35cb0e605bf5,Returns,Medium,2025-02-12 00:00:00,2025-02-13 06:00:00,Resolved,30.0,5.0,Customer received damaged Bose Headphones and wants to return it.
727f844a-2369-431c-8795-2b6eac7e807d,c931f650-81f5-4752-8e25-447895cfa991,Website Issue,Medium,2023-08-14 00:00:00,2023-08-14 11:00:00,Resolved,11.0,4.0,Customer unable to complete checkout process on website.
d4308ce9-69a4-47eb-81d7-8d12ff3aeab6,1c2b2926-d942-4402-b0e9-26a25e517dcd,Product Inquiry,Low,2021-12-28 00:00:00,2021-12-31 10:00:00,Resolved,82.0,3.0,Customer requesting recommendations for products similar to Sofa.
a45c824e-f735-4979-b911-e40e45b15295,3b569f56-cf60-4f87-a878-7af85c3ba25a,Product Inquiry,Low,2022-03-01 00:00:00,2022-03-03 21:00:00,Resolved,69.0,3.0,Customer asking about iPad specifications.
34440656-ed84-4637-bd8b-3e6d445f9f8e,8d4eb03e-7b88-4a16-be13-6cd4801779a7,Product Inquiry,Medium,2021-01-15 00:00:00,2021-01-21 00:00:00,Closed without Resolution,144.0,1.0,Customer asking about warranty coverage for Bose Headphones.
3b399e9d-230a-4f19-b60d-77e631fc7647,b1cbc9f2-9e73-4acf-944e-24585ffcd3a1,Account Issue,Medium,2022-05-15 00:00:00,2022-05-15 12:00:00,Resolved,12.0,4.0,Customer unable to view order history in account.
